text,lemma,pos,tag,morph,nearest,similarity,precedes
grammo,grammo,NOUN,S,Gender=Masc|Number=Sing,chilo,0.7112393379211426,NO
frazionamento,frazionamento,NOUN,S,Gender=Masc|Number=Sing,accorpamento,0.5070428252220154,YES
socket,socket,NOUN,S,Gender=Masc|Number=Sing,chipset,0.5210899710655212,YES
sett,sett,NOUN,S,Gender=Masc|Number=Sing,settimane,0.48303449153900146,NO
occhiaie,occhiaie,NOUN,S,Gender=Masc|Number=Sing,rughe,0.6822124719619751,NO
paladino,paladino,NOUN,S,Gender=Masc|Number=Sing,eroe,0.5823964476585388,YES
schiaccia,schiaccia,NOUN,S,Gender=Fem|Number=Sing,schiacciare,0.6891267895698547,NO
gonfio,gonfio,NOUN,S,Gender=Masc|Number=Sing,gonfia,0.6083279252052307,NO
bagnetto,bagnetto,NOUN,S,Gender=Masc|Number=Sing,bagno,0.616737425327301,YES
ethernet,ethernet,NOUN,V,,usb,0.6352320909500122,NO
latinos,latinos,NOUN,S,Gender=Fem|Number=Sing,afroamericani,0.412098228931427,NO
infamia,infamia,NOUN,S,Gender=Fem|Number=Sing,lode,0.5628769993782043,YES
escavatore,escavatore,NOUN,S,Gender=Masc|Number=Sing,trattore,0.6177234649658203,NO
deep,deep,NOUN,S,Gender=Masc,black,0.5393326878547668,NO
ardore,ardore,NOUN,S,Gender=Masc|Number=Sing,fervore,0.7566416263580322,YES
mondana,mondana,NOUN,S,Gender=Fem|Number=Sing,aristocratica,0.5711544156074524,NO
stiratura,stiratura,NOUN,S,Gender=Fem|Number=Sing,pulitura,0.6227850914001465,NO
capigruppo,capigruppo,NOUN,PI,Gender=Masc|Number=Sing,consiglieri,0.5769073367118835,NO
ripiegamento,ripiegamento,NOUN,S,Gender=Masc|Number=Sing,ripiegare,0.5651676058769226,NO
standing,standing,NOUN,S,,front,0.4279114603996277,YES
sindromi,sindromi,NOUN,S,Gender=Masc|Number=Plur,patologie,0.731022298336029,NO
riformatore,riformatore,NOUN,S,Gender=Masc|Number=Sing,riformista,0.6775023937225342,NO
afroamericana,afroamericana,NOUN,S,Gender=Fem|Number=Sing,afroamericani,0.733239471912384,NO
request,request,NOUN,S,Gender=Masc,response,0.47078701853752136,NO
spianatoia,spianatoia,NOUN,S,Gender=Fem|Number=Sing,infarinato,0.6583876013755798,NO
string,string,NOUN,S,Gender=Masc,stringa,0.5038850903511047,NO
figliolo,figliolo,NOUN,S,Gender=Masc|Number=Sing,figlio,0.6688898801803589,YES
escludo,escludo,NOUN,S,Gender=Fem|Number=Sing,credo,0.7112972736358643,NO
terriccio,terriccio,NOUN,S,Gender=Masc|Number=Sing,substrato,0.5671452283859253,YES
twitter.com,twitter.com,NOUN,S,Gender=Masc,www.facebook.com,0.5662199854850769,NO
vagone,vagone,NOUN,S,Gender=Masc|Number=Sing,vagoni,0.7543826103210449,NO
editorialista,editorialista,NOUN,S,Number=Sing,giornalista,0.6903899312019348,YES
banalmente,banalmente,NOUN,A,Number=Sing,semplicemente,0.7016263008117676,NO
maltrattamento,maltrattamento,NOUN,S,Gender=Masc|Number=Sing,maltrattamenti,0.7184996604919434,NO
esofago,esofago,NOUN,S,Gender=Masc|Number=Sing,intestino,0.6051141023635864,NO
competitor,competitor,NOUN,S,Gender=Fem|Number=Plur,concorrenti,0.669389545917511,NO
words,words,NOUN,SP,,word,0.5059690475463867,NO
sassone,sassone,NOUN,S,Gender=Fem|Number=Sing,germanica,0.561552882194519,NO
hash,hash,NOUN,S,,cifratura,0.5022597908973694,YES
bidone,bidone,NOUN,S,Gender=Fem|Number=Sing,sacchetto,0.5994981527328491,NO
porticciolo,porticciolo,NOUN,A,Gender=Masc|Number=Sing,molo,0.7332845330238342,YES
maggioritaria,maggioritaria,NOUN,S,Gender=Fem|Number=Sing,maggioritario,0.6413888931274414,NO
gonfalone,gonfalone,NOUN,S,Gender=Fem|Number=Sing,stemma,0.6185387372970581,NO
treding,treding,NOUN,S,,trading,0.3880186975002289,YES
s.a.s,s.a.s,NOUN,S,Gender=Masc,s.n.c.,0.7209354043006897,NO
loading,loading,NOUN,S,Gender=Masc,system,0.3679486811161041,NO
planning,planning,NOUN,S,,plan,0.5585337281227112,YES
felpe,felpe,NOUN,S,Gender=Fem|Number=Sing,magliette,0.7335739731788635,NO
congestione,congestione,NOUN,S,Gender=Fem|Number=Sing,traffico,0.5553743243217468,YES
strass,strass,NOUN,S,Gender=Masc,glitter,0.6863775253295898,YES
imposero,imposero,NOUN,S,Gender=Masc|Number=Sing,impose,0.8108503818511963,NO
staying,staying,NOUN,S,,stay,0.7121884226799011,NO
caporedattore,caporedattore,NOUN,S,Gender=Masc|Number=Sing,vicedirettore,0.7325965762138367,NO
estetista,estetista,NOUN,S,Number=Sing,parrucchiere,0.6889554262161255,NO
cestello,cestello,NOUN,S,Gender=Masc|Number=Sing,coperchio,0.5886656641960144,YES
coadiutore,coadiutore,NOUN,S,Gender=Masc|Number=Sing,vescovo,0.5868706703186035,YES
filantropo,filantropo,NOUN,S,Gender=Masc|Number=Sing,benefattore,0.6676778197288513,NO
gattino,gattino,NOUN,S,Gender=Masc|Number=Sing,gatto,0.7918004989624023,YES
less,less,NOUN,S,Gender=Masc,more,0.6312603950500488,YES
skeleton,skeleton,NOUN,SP,,slittino,0.4680267870426178,YES
fintanto,fintanto,NOUN,S,Gender=Masc|Number=Sing,finché,0.7854700684547424,NO
stendardo,stendardo,NOUN,S,Gender=Masc|Number=Sing,vessillo,0.7373196482658386,YES
potenziometro,potenziometro,NOUN,S,Gender=Masc|Number=Sing,relè,0.5769451260566711,NO
auto,auto,NOUN,S,Gender=Fem,cantina.,0.7190871238708496,NO
voilà,voilà,NOUN,V,Gender=Fem|Number=Plur,eccola,0.4842328429222107,NO
giavellotto,giavellotto,NOUN,S,Gender=Masc|Number=Sing,martello,0.5736634731292725,YES
affinamento,affinamento,NOUN,S,Gender=Masc|Number=Sing,affinare,0.5246221423149109,NO
polistirolo,polistirolo,NOUN,S,Gender=Masc|Number=Sing,plastica,0.645959198474884,YES
schizzo,schizzo,NOUN,S,Gender=Masc|Number=Sing,schizzi,0.6517688632011414,NO
arruolamento,arruolamento,NOUN,S,Gender=Masc|Number=Sing,reclutamento,0.7040198445320129,NO
ciotole,ciotole,NOUN,S,Number=Sing,ciotola,0.655031681060791,NO
coast,coast,NOUN,S,,west,0.5521288514137268,NO
infetto,infetto,NOUN,S,Gender=Masc|Number=Sing,infetti,0.6891190409660339,NO
ciononostante,ciononostante,NOUN,V,Number=Sing,tuttavia,0.7019712328910828,NO
.png,.png,NOUN,S,Gender=Masc|Number=Sing,.svg,0.7060352563858032,NO
outsourcing,outsourcing,NOUN,S,Gender=Masc,management,0.47274911403656006,NO
offshore,offshore,NOUN,S,Gender=Masc|Number=Sing,petrolifere,0.5382826924324036,NO
divento,divento,NOUN,S,Gender=Masc|Number=Sing,diventa,0.6132577061653137,NO
dt,dt,NOUN,S,Gender=Fem|Number=Sing,ds,0.5136081576347351,NO
failed,failed,NOUN,V,Gender=Fem,error,0.4591202437877655,NO
comics,comics,NOUN,A,,fumetti,0.7466383576393127,NO
grandine,grandine,NOUN,S,Gender=Fem|Number=Sing,pioggia,0.5966883301734924,YES
levitra,levitra,NOUN,S,Gender=Fem|Number=Sing,cialis,0.8728798031806946,NO
propriet,propriet,NOUN,S,Gender=Masc|Number=Plur,proprieta,0.676777720451355,YES
toner,toner,NOUN,S,,inchiostri,0.6147220730781555,NO
comprenda,comprenda,NOUN,S,Gender=Fem|Number=Sing,capisca,0.6962512135505676,NO
scacchiere,scacchiere,NOUN,S,Gender=Masc|Number=Sing,pedine,0.5715819001197815,NO
catastrofico,catastrofico,NOUN,S,Gender=Masc|Number=Sing,disastroso,0.7281327247619629,NO
annientamento,annientamento,NOUN,S,Gender=Masc|Number=Sing,sterminio,0.6502591371536255,YES
clausura,clausura,NOUN,S,Gender=Fem|Number=Sing,convento,0.5806771516799927,YES
palloncino,palloncino,NOUN,S,Gender=Masc|Number=Sing,palloncini,0.7311553359031677,NO
distorto,distorto,NOUN,V,Gender=Masc|Number=Sing,distorta,0.6317886114120483,NO
production,production,NOUN,V_PC_PC,Gender=Fem,company,0.5323336124420166,YES
ldots,ldots,NOUN,S,Gender=Masc|Number=Sing,dots,0.6693495512008667,NO
stecchino,stecchino,NOUN,S,Gender=Masc|Number=Sing,spago,0.42686453461647034,NO
parapetto,parapetto,NOUN,S,Gender=Masc|Number=Sing,balaustra,0.6629635691642761,NO
tempore,tempore,NOUN,S,Gender=Masc|Number=Sing,pro,0.4860396087169647,YES
nipotina,nipotina,NOUN,S,Gender=Fem|Number=Sing,bimba,0.7861948013305664,NO
indipendente1,indipendente1,NOUN,S,Gender=Masc|Number=Sing,pranzo1,0.5127267241477966,NO
oder,oder,NOUN,S,,als,0.5629327297210693,NO
vodka,vodka,NOUN,V_PC,Gender=Fem,birra,0.6462000012397766,YES
manganese,manganese,NOUN,S,Gender=Masc|Number=Sing,zinco,0.6176917552947998,NO
move,move,NOUN,S,Gender=Fem|Number=Plur,motion,0.43947041034698486,NO
mesh,mesh,NOUN,S,Gender=Fem|Number=Sing,texture,0.4876018762588501,NO
sognatore,sognatore,NOUN,S,Gender=Masc|Number=Sing,visionario,0.6166459918022156,YES
porting,porting,NOUN,S,,emulatore,0.5244784355163574,NO
totalizza,totalizza,NOUN,S,Gender=Fem|Number=Sing,totalizzato,0.6952733397483826,NO
lungimiranza,lungimiranza,NOUN,S,Gender=Fem|Number=Sing,tenacia,0.6397110819816589,NO
xkè,xkè,NOUN,S,,anke,0.8318998217582703,NO
relaxing,relaxing,NOUN,S,,quiet,0.6369535326957703,NO
informatore,informatore,NOUN,A,Gender=Masc|Number=Sing,agente,0.5477949380874634,YES
strutto,strutto,NOUN,S,Gender=Masc|Number=Sing,lardo,0.4650972783565521,NO
pedagogista,pedagogista,NOUN,S,Number=Sing,educatore,0.6398345828056335,NO
enogastronomico,enogastronomico,NOUN,S,Gender=Masc|Number=Sing,gastronomico,0.8276328444480896,NO
tipografo,tipografo,NOUN,S,Gender=Masc|Number=Sing,tipografia,0.6457837820053101,YES
riconsegna,riconsegna,NOUN,A,Gender=Fem|Number=Sing,consegna,0.7085626721382141,YES
visiting,visiting,NOUN,S,Gender=Masc,visit,0.5371789336204529,NO
superbia,superbia,NOUN,S,Gender=Fem|Number=Sing,arroganza,0.6750245690345764,YES
ipertrofia,ipertrofia,NOUN,S,Gender=Fem|Number=Sing,muscolare,0.5468282699584961,NO
setto,setto,NOUN,S,Gender=Masc|Number=Sing,nasale,0.4682536721229553,NO
serotonina,serotonina,NOUN,S,Gender=Fem|Number=Sing,ormone,0.5973026156425476,YES
setaccio,setaccio,NOUN,S,Gender=Masc|Number=Sing,setacciata,0.4698059558868408,NO
stampaggio,stampaggio,NOUN,S,Gender=Masc|Number=Sing,saldatura,0.5499836802482605,NO
baratos,baratos,NOUN,S,Gender=Masc|Number=Sing,sus,0.4227566421031952,NO
oligarchia,oligarchia,NOUN,S,Gender=Fem|Number=Sing,aristocrazia,0.643017590045929,NO
solutions,solutions,NOUN,S,Gender=Masc|Number=Plur,systems,0.5705503225326538,NO
orafo,orafo,NOUN,S,Gender=Fem|Number=Sing,artigiano,0.695469081401825,NO
clear,clear,NOUN,S,Gender=Fem|Number=Plur,clean,0.45374569296836853,NO
stalking,stalking,NOUN,S,,bullismo,0.5774648785591125,NO
ppm,ppm,NOUN,B,Gender=Masc,mg,0.4262255132198334,NO
frontespizio,frontespizio,NOUN,S,Gender=Masc|Number=Sing,manoscritto,0.5234836935997009,NO
eccola,eccola,NOUN,S,Gender=Fem|Number=Sing,eccolo,0.7705493569374084,NO
factor,factor,NOUN,S,Gender=Fem|Number=Plur,form,0.450837641954422,NO
convincimento,convincimento,NOUN,S,Gender=Masc|Number=Sing,convinzione,0.6269798278808594,NO
agronomo,agronomo,NOUN,S,Gender=Masc|Number=Sing,agricoltore,0.6628997921943665,YES
nogoal,nogoal,NOUN,S,Gender=Fem|Number=Sing,draco,0.3626941740512848,NO
monofore,monofore,NOUN,S,Gender=Masc|Number=Sing,lesene,0.6436145901679993,NO
alesaggio,alesaggio,NOUN,S,Gender=Masc|Number=Sing,cilindrata,0.47861430048942566,NO
congettura,congettura,NOUN,S,Gender=Fem|Number=Sing,teorema,0.5791108012199402,NO
favoreggiamento,favoreggiamento,NOUN,S,Gender=Masc|Number=Sing,reato,0.6025238633155823,YES
micio,micio,NOUN,S,Gender=Masc|Number=Sing,gatto,0.7920655608177185,YES
cantina,cantina,NOUN,S,Gender=Masc|Number=Plur,bagno.,0.7346581816673279,YES
rank,rank,NOUN,S,Gender=Masc|Number=Sing,ranking,0.5969617962837219,YES
detailing,detailing,NOUN,S,,tuning,0.38981494307518005,YES
benefit,benefit,NOUN,S,Gender=Masc|Number=Sing,benefici,0.512018084526062,NO
emicrania,emicrania,NOUN,S,Gender=Fem|Number=Sing,cefalea,0.7062366008758545,YES
ozio,ozio,NOUN,S,Gender=Fem|Number=Plur,pigrizia,0.5253996253013611,NO
allevatore,allevatore,NOUN,S,Gender=Masc|Number=Sing,agricoltore,0.7154614925384521,YES
bertok,bertok,NOUN,S,Gender=Masc|Number=Sing,stefania,0.5033490657806396,NO
filesystem,filesystem,NOUN,S,Gender=Masc,kernel,0.635356605052948,NO
fenice,fenice,NOUN,S,Gender=Masc|Number=Sing,araba,0.5297454595565796,NO
rimprovero,rimprovero,NOUN,V,Gender=Masc|Number=Sing,rimprovera,0.6028659343719482,NO
effimero,effimero,NOUN,S,Gender=Masc|Number=Sing,effimera,0.7442646026611328,NO
compositivo,compositivo,NOUN,S,Gender=Masc|Number=Sing,stilistico,0.675857424736023,NO
sacrosanto,sacrosanto,NOUN,S,Gender=Masc|Number=Sing,diritto,0.6118592023849487,YES
soffritto,soffritto,NOUN,S,Gender=Masc|Number=Sing,soffriggere,0.6645879149436951,NO
tips,tips,NOUN,V,Gender=Masc|Number=Sing,tools,0.4464748799800873,NO
parrucchiera,parrucchiera,NOUN,S,Gender=Fem|Number=Sing,parrucchiere,0.746208906173706,NO
none,none,NOUN,S,Gender=Fem|Number=Sing,alt,0.40973320603370667,NO
solving,solving,NOUN,S,,problem,0.5711963772773743,YES
dribbling,dribbling,NOUN,S,Gender=Masc,gol,0.5648382306098938,YES
enne,enne,NOUN,S,Number=Sing,quarantenne,0.5814761519432068,NO
riluttanza,riluttanza,NOUN,S,Gender=Fem|Number=Sing,riluttante,0.6515569686889648,NO
sovraffollamento,sovraffollamento,NOUN,S,Gender=Masc|Number=Sing,disagio,0.5464754700660706,YES
collant,collant,NOUN,V,Gender=Masc,calze,0.6829172968864441,NO
sceicco,sceicco,NOUN,S,Gender=Masc|Number=Sing,emiro,0.5697608590126038,NO
forces,forces,NOUN,S,Gender=Fem|Number=Sing,force,0.4871893525123596,YES
femminicidio,femminicidio,NOUN,S,Gender=Masc|Number=Sing,omofobia,0.5623049736022949,NO
assiduo,assiduo,NOUN,S,Gender=Masc|Number=Sing,attento,0.5782163739204407,YES
cooking,cooking,NOUN,S,,kitchen,0.5410035252571106,NO
fucina,fucina,NOUN,S,Gender=Fem|Number=Sing,fornace,0.536791980266571,NO
predispone,predispone,NOUN,S,Gender=Fem|Number=Sing,elabora,0.6512963175773621,YES
venezuelana,venezuelana,NOUN,S,Gender=Fem|Number=Sing,colombiana,0.7652791738510132,NO
microphone,microphone,NOUN,S,Gender=Fem|Number=Sing,drum,0.4145998954772949,YES
realizzatore,realizzatore,NOUN,S,Gender=Masc|Number=Sing,ideatore,0.5810921788215637,YES
affiancamento,affiancamento,NOUN,S,Gender=Masc|Number=Sing,affiancare,0.5772233009338379,NO
riassetto,riassetto,NOUN,S,Gender=Masc|Number=Sing,riordino,0.712496280670166,NO
compartimento,compartimento,NOUN,S,Gender=Masc|Number=Sing,vagone,0.5050919055938721,YES
viceammiraglio,viceammiraglio,NOUN,S,Gender=Masc|Number=Sing,contrammiraglio,0.7707054018974304,YES
moltiplicatore,moltiplicatore,NOUN,S,Gender=Masc|Number=Sing,moltiplicato,0.5331950783729553,NO
bovino,bovino,NOUN,S,Gender=Masc|Number=Sing,bovini,0.6978516578674316,NO
psicofisico,psicofisico,NOUN,S,Gender=Masc|Number=Sing,psichico,0.7373623847961426,NO
ammortizzatore,ammortizzatore,NOUN,S,Gender=Masc|Number=Sing,ammortizzatori,0.7064746022224426,NO
occorso,occorso,NOUN,S,Gender=Masc|Number=Sing,avvenuto,0.6079275608062744,NO
lorenzojhwh,lorenzojhwh,NOUN,S,Gender=Fem|Number=Plur,youtube,0.3923473656177521,YES
dicotomia,dicotomia,NOUN,S,Gender=Fem|Number=Sing,contrapposizione,0.6681726574897766,NO
macabro,macabro,NOUN,S,Gender=Masc|Number=Sing,grottesco,0.6760238409042358,NO
olotipo,olotipo,NOUN,S,Gender=Masc|Number=Sing,fossile,0.4141099750995636,NO
на,на,NOUN,PC,Gender=Fem,в,0.8253595232963562,NO
pallet,pallet,NOUN,S,Gender=Masc|Number=Plur,container,0.5335600972175598,NO
armatore,armatore,NOUN,S,Gender=Masc|Number=Sing,marinaio,0.5967289805412292,YES
esorcista,esorcista,NOUN,S,Number=Sing,demonio,0.5163018703460693,YES
sutura,sutura,NOUN,S,Gender=Fem|Number=Sing,chirurgica,0.522390604019165,NO
debolmente,debolmente,NOUN,S,Number=Sing,fortemente,0.5703283548355103,NO
avra,avra,NOUN,S,Gender=Fem|Number=Sing,sara,0.79387366771698,NO
n.1926,n.1926,NOUN,S,Gender=Masc|Number=Plur,n.1927,0.9674872159957886,NO
bandierina,bandierina,NOUN,S,Gender=Fem|Number=Sing,bandiera,0.6821409463882446,YES
bullo,bullo,NOUN,S,Gender=Masc|Number=Sing,bulli,0.6836721301078796,NO
cobalto,cobalto,NOUN,S,Gender=Masc|Number=Sing,blu,0.5921527147293091,NO
sottodistretto,sottodistretto,NOUN,S,Gender=Masc|Number=Sing,distretto,0.3515670597553253,NO
credits,credits,NOUN,S,Number=Plur,credit,0.5009762644767761,NO
vestibolo,vestibolo,NOUN,S,Gender=Masc|Number=Sing,atrio,0.66221022605896,YES
caprone,caprone,NOUN,S,Gender=Fem|Number=Sing,toro,0.4355827271938324,YES
docufilm,docufilm,NOUN,S,Gender=Masc,documentario,0.6887151002883911,YES
proveinchieste,proveinchieste,NOUN,S,Number=Sing,futuroareenewstest,0.6947407722473145,NO
alchimista,alchimista,NOUN,A,Number=Sing,alchimia,0.595333456993103,YES
futuroareenewstest,futuroareenewstest,NOUN,S,,proveinchieste,0.6947407722473145,YES
godo,godo,NOUN,S,Gender=Masc|Number=Sing,godendo,0.6166658401489258,NO
socio,socio,NOUN,S,Gender=Masc|Number=Sing,economico,0.6989108920097351,NO
tagged,tagged,NOUN,S,Gender=Masc|Number=Sing,taggato,0.49596425890922546,NO
apprensione,apprensione,NOUN,S,Gender=Fem|Number=Sing,preoccupazione,0.696117639541626,NO
proletaria,proletaria,NOUN,S,Gender=Fem|Number=Sing,operaia,0.7518723011016846,NO
muscoloso,muscoloso,NOUN,S,Gender=Masc|Number=Sing,magro,0.6084157824516296,NO
staffa,staffa,NOUN,S,Gender=Fem|Number=Sing,maniglia,0.5594459772109985,NO
cassone,cassone,NOUN,S,Gender=Fem|Number=Sing,furgone,0.566581130027771,YES
spiraglio,spiraglio,NOUN,S,Gender=Masc|Number=Sing,varco,0.5886010527610779,NO
smistamento,smistamento,NOUN,S,Gender=Masc|Number=Sing,stoccaggio,0.6017223000526428,YES
ampliò,ampliò,NOUN,S,Gender=Masc|Number=Plur,espanse,0.7097483277320862,NO
fuffa,fuffa,NOUN,S,Gender=Fem|Number=Sing,roba,0.6147239208221436,YES
astio,astio,NOUN,S,Gender=Masc|Number=Sing,risentimento,0.7048503160476685,YES
scorpione,scorpione,NOUN,S,Gender=Fem|Number=Sing,serpente,0.5869471430778503,YES
ingranaggio,ingranaggio,NOUN,S,Gender=Masc|Number=Sing,ingranaggi,0.7051558494567871,YES
consigliò,consigliò,NOUN,S,Gender=Masc|Number=Plur,suggerì,0.8227047324180603,NO
barzelletta,barzelletta,NOUN,S,Gender=Fem|Number=Sing,parodia,0.602104902267456,YES
orchidea,orchidea,NOUN,S,Gender=Fem,orchidee,0.5894815921783447,YES
gif,gif,NOUN,S,Gender=Masc|Number=Sing,animate,0.5420251488685608,NO
nuance,nuance,NOUN,S,Gender=Fem|Number=Sing,tonalità,0.7916181087493896,NO
stealth,stealth,NOUN,S,Gender=Masc|Number=Plur,gameplay,0.5241938233375549,YES
alleò,alleò,NOUN,S,Gender=Masc|Number=Sing,unì,0.6480954885482788,YES
n.1922,n.1922,NOUN,S,Gender=Masc|Number=Sing,n.1921,0.9725773334503174,NO
protection,protection,NOUN,S,,security,0.5700123310089111,YES
obliquo,obliquo,NOUN,S,Gender=Fem,orizzontale,0.6108742952346802,NO
decorated,decorated,NOUN,S,Gender=Masc|Number=Sing,spacious,0.5805001258850098,NO
void,void,NOUN,S,Gender=Masc|Number=Plur,int,0.47439610958099365,NO
larva,larva,NOUN,S,Gender=Fem|Number=Sing,larve,0.7404828071594238,NO
gain,gain,NOUN,S,,loss,0.5399467349052429,NO
chicco,chicco,NOUN,S,Gender=Masc|Number=Sing,chicchi,0.6636403799057007,NO
impiccagione,impiccagione,NOUN,S,Gender=Fem|Number=Sing,fucilazione,0.6581466794013977,NO
viceministro,viceministro,NOUN,S,Gender=Masc|Number=Sing,sottosegretario,0.7795605063438416,NO
infuria,infuria,NOUN,S,Gender=Fem|Number=Sing,arrabbia,0.6477339267730713,NO
strapotere,strapotere,NOUN,V,Gender=Masc|Number=Sing,predominio,0.6354856491088867,YES
propio,propio,NOUN,S,Gender=Masc|Number=Sing,proprio,0.6499834656715393,NO
strozzino,strozzino,NOUN,S,Gender=Masc|Number=Sing,usuraio,0.6020325422286987,YES
markets,markets,NOUN,S,Gender=Masc|Number=Sing,market,0.5418053865432739,YES
birth,birth,NOUN,S,Gender=Masc|Number=Sing,death,0.4003539979457855,YES
rapinatore,rapinatore,NOUN,S,Gender=Masc|Number=Sing,rapinatori,0.703675389289856,NO
anything,anything,NOUN,S,,something,0.5257611274719238,YES
diversificata,diversificata,NOUN,S,Gender=Fem|Number=Sing,variegata,0.7557294368743896,NO
svezzamento,svezzamento,NOUN,S,Gender=Masc|Number=Sing,allattamento,0.5967148542404175,NO
antipapa,antipapa,NOUN,S,Gender=Masc|Number=Sing,papa,0.6211395263671875,YES
granchio,granchio,NOUN,S,Gender=Masc|Number=Sing,polpo,0.5544335842132568,YES
creditizia,creditizia,NOUN,S,Gender=Fem|Number=Sing,bancaria,0.6655261516571045,NO
giovanotto,giovanotto,NOUN,S,Gender=Masc|Number=Sing,ragazzo,0.6969262957572937,YES
perditempo,perditempo,NOUN,S,Gender=Masc|Number=Sing,trattabile,0.5952492356300354,NO
mirror,mirror,NOUN,S,Gender=Masc|Number=Sing,repository,0.4714887738227844,NO
lampadario,lampadario,NOUN,S,Gender=Masc|Number=Sing,lampadari,0.7656638026237488,NO
copy,copy,NOUN,S,Gender=Fem|Number=Sing,copyright,0.48948898911476135,YES
fobia,fobia,NOUN,S,Gender=Fem|Number=Sing,paura,0.5826131701469421,YES
anatre,anatre,NOUN,S,Gender=Masc|Number=Sing,oche,0.6795828342437744,NO
stormo,stormo,NOUN,S,Gender=Masc|Number=Sing,squadrone,0.5764976739883423,YES
blasonatura,blasonatura,NOUN,S,Gender=Fem|Number=Sing,stemma,0.4428236186504364,NO
autocontrollo,autocontrollo,NOUN,S,Gender=Masc|Number=Sing,controllo,0.5641016364097595,YES
guado,guado,NOUN,S,Gender=Masc|Number=Sing,fosso,0.5175595283508301,YES
antiorario,antiorario,NOUN,S,Gender=Masc|Number=Sing,inverso,0.564628541469574,NO
apologia,apologia,NOUN,S,Gender=Fem|Number=Sing,istigazione,0.549525797367096,NO
sfavore,sfavore,NOUN,S,Number=Sing,favore,0.7049927115440369,YES
canora,canora,NOUN,S,Gender=Fem|Number=Sing,musicale,0.5811359286308289,NO
monouso,monouso,NOUN,S,Gender=Masc|Number=Sing,plastica,0.5156958103179932,YES
s.n.c,s.n.c,NOUN,S,Gender=Masc|Number=Plur,snc,0.7463774085044861,NO
lifestyle,lifestyle,NOUN,S,Gender=Masc|Number=Sing,food,0.5781122446060181,YES
rostro,rostro,NOUN,S,Gender=Masc|Number=Sing,becco,0.49506786465644836,YES
maratoneta,maratoneta,NOUN,S,Number=Sing,velocista,0.6621279716491699,YES
maneggio,maneggio,NOUN,S,Gender=Masc|Number=Sing,equitazione,0.5665380954742432,NO
trasformandolo,trasformandolo,NOUN,S,Number=Sing,trasformando,0.7954378724098206,NO
pinguino,pinguino,NOUN,S,Gender=Masc|Number=Sing,pinguini,0.6543292999267578,NO
finanziatore,finanziatore,NOUN,S,Gender=Masc|Number=Sing,finanziatori,0.674362301826477,NO
th,th,NOUN,PC,Gender=Masc,pl,0.4696708619594574,YES
dislocamento,dislocamento,NOUN,S,Gender=Masc|Number=Sing,scafo,0.4915146231651306,YES
